ETF_Ticker,Holding_Ticker,Shares_Today,Shares_Prev,Delta_Shares
SPYG,MSCI,57040.0,56884.0,156.0
SPYG,MSFT,11114330.0,11081726.0,32604.0
SPYG,MTD,14278.0,14226.0,52.0
SPYG,MU,1684545.0,1679605.0,4940.0
SPYG,NCLH,385798.0,384680.0,1118.0
SPYG,NEM,1633500.0,1628716.0,4784.0
SPYG,NFLX,6319030.0,6300492.0,18538.0
SPYG,NOW,955633.0,952825.0,2808.0
SPYG,NRG,235512.0,234810.0,702.0
SPYG,NVDA,36371202.0,36264524.0,106678.0
SPYG,ORCL,1320012.0,1316138.0,3874.0
SPYG,ORLY,1260649.0,1256957.0,3692.0
SPYG,PANW,677550.0,675574.0,1976.0
SPYG,PGR,491312.0,489882.0,1430.0
SPYG,PH,105866.0,105554.0,312.0
SPYG,PLTR,3418763.0,3408727.0,10036.0
SPYG,PM,1304930.0,1301108.0,3822.0
SPYG,PODD,105387.0,105075.0,312.0
SPYG,PWR,223224.0,222574.0,650.0
SPYG,RCL,376702.0,375610.0,1092.0
SPYG,RL,58064.0,57882.0,182.0
SPYG,RMD,120159.0,119795.0,364.0
SPYG,ROK,92371.0,92111.0,260.0
SPYG,ROL,439619.0,438319.0,1300.0
SPYG,ROST,232401.0,231725.0,676.0
SPYG,RTX,2008820.0,2002918.0,5902.0
SPYG,SATS,201680.0,201082.0,598.0
SPYG,SNDK,220892.0,220242.0,650.0
SPYG,SPG,199852.0,199254.0,598.0
SPYG,SPGI,201717.0,201119.0,598.0
SPYG,STE,73324.0,73116.0,208.0
SPYG,STX,208855.0,208231.0,624.0
SPYG,SYK,216452.0,215828.0,624.0
SPYG,TDG,84509.0,84249.0,260.0
SPYG,TEL,303114.0,302230.0,884.0
SPYG,TER,135888.0,135498.0,390.0
SPYG,TJX,913832.0,911154.0,2678.0
SPYG,TKO,99198.0,98912.0,286.0
SPYG,TPR,303107.0,302223.0,884.0
SPYG,TSLA,2609785.0,2602141.0,7644.0
SPYG,TT,175732.0,175212.0,520.0
SPYG,TTWO,135430.0,135040.0,390.0
SPYG,UBER,3081124.0,3072102.0,9022.0
SPYG,ULTA,66294.0,66112.0,182.0
SPYG,URI,52844.0,52688.0,156.0
SPYG,V,1383753.0,1379697.0,4056.0
SPYG,VEEV,140305.0,139889.0,416.0
SPYG,VRSK,110432.0,110120.0,312.0
SPYG,VRSN,123608.0,123244.0,364.0
SPYG,VRT,572467.0,570777.0,1690.0
SPYG,VST,477013.0,475609.0,1404.0
SPYG,VTR,369937.0,368845.0,1092.0
SPYG,WDAY,140407.0,139991.0,416.0
SPYG,WELL,1044590.0,1041522.0,3068.0
SPYG,WRB,254439.0,253685.0,754.0
SPYG,WYNN,126322.0,125958.0,364.0
SPYG,YUM,203737.0,203139.0,598.0
SPYV,-,15242210.95,15211512.98,30697.97
SPYV,A,337164.0,337014.0,150.0
SPYV,AAPL,8763248.0,8759388.0,3860.0
SPYV,ABBV,1139483.0,1138983.0,500.0
SPYV,ABNB,268162.0,268042.0,120.0
SPYV,ABT,2076240.0,2075325.0,915.0
SPYV,ACGL,427132.0,426942.0,190.0
SPYV,ACN,734427.0,734102.0,325.0
SPYV,ADBE,489939.0,489724.0,215.0
SPYV,ADI,583383.0,583128.0,255.0
SPYV,ADM,573291.0,573036.0,255.0
SPYV,ADP,480496.0,480286.0,210.0
SPYV,ADSK,106320.0,106275.0,45.0
SPYV,AEE,330258.0,330113.0,145.0
SPYV,AEP,645327.0,645042.0,285.0
SPYV,AES,852499.0,852124.0,375.0
SPYV,AFL,557043.0,556798.0,245.0
SPYV,AIG,641510.0,641230.0,280.0
SPYV,AIZ,59842.0,59817.0,25.0
SPYV,AJG,306633.0,306498.0,135.0
SPYV,AKAM,171736.0,171661.0,75.0
SPYV,ALB,140687.0,140627.0,60.0
SPYV,ALGN,79773.0,79738.0,35.0
SPYV,ALL,310967.0,310832.0,135.0
SPYV,ALLE,46834.0,46814.0,20.0
SPYV,AMCR,552508.0,552263.0,245.0
SPYV,AME,274508.0,274388.0,120.0
SPYV,AMGN,205593.0,205503.0,90.0
SPYV,AMP,109071.0,109021.0,50.0
SPYV,AMT,558502.0,558257.0,245.0
SPYV,AMZN,5481231.0,5478816.0,2415.0
SPYV,AON,256112.0,255997.0,115.0
SPYV,AOS,134303.0,134243.0,60.0
SPYV,APA,423449.0,423264.0,185.0
SPYV,APD,265613.0,265498.0,115.0
SPYV,APO,260693.0,260578.0,115.0
SPYV,APTV,255838.0,255728.0,110.0
SPYV,ARE,186987.0,186907.0,80.0
SPYV,ARES,246237.0,246127.0,110.0
SPYV,ATO,197655.0,197570.0,85.0
SPYV,AVB,169081.0,169006.0,75.0
SPYV,AVY,92297.0,92257.0,40.0
SPYV,AWK,233078.0,232973.0,105.0
SPYV,AXON,32124.0,32109.0,15.0
SPYV,AXP,204346.0,204256.0,90.0
SPYV,AZO,6990.0,6985.0,5.0
SPYV,BA,525157.0,524927.0,230.0
SPYV,BAC,7922024.0,7918534.0,3490.0
SPYV,BALL,319935.0,319795.0,140.0
SPYV,BAX,616152.0,615882.0,270.0
SPYV,BBY,231302.0,231197.0,105.0
SPYV,BDX,340685.0,340535.0,150.0
SPYV,BEN,367906.0,367746.0,160.0
SPYV,BF.B,208445.0,208355.0,90.0
SPYV,BG,161549.0,161479.0,70.0
SPYV,BIIB,175163.0,175088.0,75.0
SPYV,BK,304263.0,304128.0,135.0
SPYV,BKR,1179176.0,1178656.0,520.0
SPYV,BLDR,131070.0,131010.0,60.0
SPYV,BLK,172183.0,172108.0,75.0
SPYV,BMY,2430562.0,2429492.0,1070.0
SPYV,BR,139575.0,139515.0,60.0
SPYV,BRO,349341.0,349186.0,155.0
SPYV,BSX,583771.0,583516.0,255.0
SPYV,BX,893258.0,892863.0,395.0
SPYV,BXP,176624.0,176544.0,80.0
SPYV,C,2086433.0,2085513.0,920.0
SPYV,CAG,566509.0,566259.0,250.0
SPYV,CAH,280981.0,280856.0,125.0
SPYV,CARR,939748.0,939333.0,415.0
SPYV,CB,434080.0,433890.0,190.0
SPYV,CBOE,61177.0,61152.0,25.0
SPYV,CBRE,346999.0,346844.0,155.0
SPYV,CCI,519786.0,519556.0,230.0
SPYV,CDNS,120341.0,120286.0,55.0
SPYV,CDW,155487.0,155417.0,70.0
SPYV,CEG,122616.0,122561.0,55.0
SPYV,CF,185682.0,185602.0,80.0
SPYV,CFG,510820.0,510595.0,225.0
SPYV,CHD,281895.0,281770.0,125.0
SPYV,CHRW,141515.0,141455.0,60.0
SPYV,CHTR,102538.0,102493.0,45.0
SPYV,CI,314380.0,314240.0,140.0
SPYV,CINF,76590.0,76555.0,35.0
SPYV,CL,961787.0,961362.0,425.0
SPYV,CLX,144522.0,144457.0,65.0
SPYV,CMCSA,4282942.0,4281052.0,1890.0
SPYV,CME,189266.0,189181.0,85.0
SPYV,CMG,1555060.0,1554375.0,685.0
SPYV,CMI,54462.0,54437.0,25.0
SPYV,CMS,364877.0,364717.0,160.0
SPYV,CNC,557786.0,557541.0,245.0
SPYV,CNP,779844.0,779499.0,345.0
SPYV,COF,746102.0,745772.0,330.0
SPYV,COIN,266245.0,266130.0,115.0
SPYV,COO,235502.0,235397.0,105.0
SPYV,COP,1462227.0,1461582.0,645.0
SPYV,COR,232054.0,231954.0,100.0
SPYV,COST,529941.0,529706.0,235.0
SPYV,CPAY,83527.0,83492.0,35.0
SPYV,CPB,232809.0,232704.0,105.0
SPYV,CPRT,1063175.0,1062705.0,470.0
SPYV,CPT,125973.0,125918.0,55.0
SPYV,CRH,799715.0,799360.0,355.0
SPYV,CRL,58945.0,58920.0,25.0
SPYV,CRM,1118797.0,1118302.0,495.0
SPYV,CSCO,2216236.0,2215261.0,975.0
SPYV,CSGP,504102.0,503877.0,225.0
SPYV,CSX,2220704.0,2219724.0,980.0
SPYV,CTAS,406034.0,405854.0,180.0
SPYV,CTSH,573853.0,573603.0,250.0
SPYV,CTVA,803428.0,803073.0,355.0
SPYV,CVNA,413736.0,413556.0,180.0
SPYV,CVS,1518526.0,1517856.0,670.0
SPYV,CVX,2237957.0,2236972.0,985.0
SPYV,D,1018348.0,1017898.0,450.0
SPYV,DAL,775536.0,775196.0,340.0
SPYV,DD,487301.0,487086.0,215.0
SPYV,DE,300942.0,300807.0,135.0
SPYV,DECK,169059.0,168984.0,75.0
SPYV,DELL,354595.0,354440.0,155.0
SPYV,DG,262775.0,262660.0,115.0
SPYV,DGX,132439.0,132379.0,60.0
SPYV,DHI,321841.0,321701.0,140.0
SPYV,DHR,750871.0,750541.0,330.0
SPYV,DIS,2115138.0,2114208.0,930.0
SPYV,DLR,385347.0,385177.0,170.0
SPYV,DLTR,220161.0,220066.0,95.0
SPYV,DOC,830838.0,830473.0,365.0
SPYV,DOV,161142.0,161072.0,70.0
SPYV,DOW,857398.0,857023.0,375.0
SPYV,DPZ,37101.0,37086.0,15.0
SPYV,DRI,138311.0,138251.0,60.0
SPYV,DTE,247934.0,247824.0,110.0
SPYV,DUK,928232.0,927822.0,410.0
SPYV,DVA,39857.0,39837.0,20.0
SPYV,DVN,1374628.0,1374023.0,605.0
SPYV,DXCM,226334.0,226234.0,100.0
SPYV,EA,142232.0,142167.0,65.0
SPYV,EBAY,140450.0,140390.0,60.0
SPYV,ECL,304174.0,304039.0,135.0
SPYV,ED,430498.0,430308.0,190.0
SPYV,EFX,143439.0,143374.0,65.0
SPYV,EG,48423.0,48403.0,20.0
SPYV,EIX,459542.0,459342.0,200.0
SPYV,EL,294412.0,294282.0,130.0
SPYV,ELV,263305.0,263190.0,115.0
SPYV,EMR,670508.0,670213.0,295.0
SPYV,EOG,647357.0,647072.0,285.0
SPYV,EPAM,65480.0,65450.0,30.0
SPYV,EQIX,117227.0,117177.0,50.0
SPYV,EQR,411937.0,411757.0,180.0
SPYV,EQT,744400.0,744070.0,330.0
SPYV,ERIE,30171.0,30156.0,15.0
SPYV,ES,448106.0,447911.0,195.0
SPYV,ESS,76972.0,76937.0,35.0
SPYV,ETN,463564.0,463359.0,205.0
SPYV,ETR,539828.0,539588.0,240.0
SPYV,EVRG,274125.0,274005.0,120.0
SPYV,EW,374495.0,374330.0,165.0
SPYV,EXC,1221319.0,1220779.0,540.0
SPYV,EXE,284660.0,284535.0,125.0
SPYV,EXPD,159589.0,159519.0,70.0
SPYV,EXR,253342.0,253232.0,110.0
SPYV,F,4678533.0,4676473.0,2060.0
SPYV,FANG,231458.0,231358.0,100.0
SPYV,FAST,1369272.0,1368667.0,605.0
SPYV,FCX,1714623.0,1713868.0,755.0
SPYV,FDS,44380.0,44360.0,20.0
SPYV,FDX,258053.0,257938.0,115.0
SPYV,FE,621066.0,620791.0,275.0
SPYV,FFIV,68307.0,68277.0,30.0
SPYV,FICO,14362.0,14357.0,5.0
SPYV,FIS,618539.0,618269.0,270.0
SPYV,FISV,642108.0,641823.0,285.0
SPYV,FITB,1074696.0,1074221.0,475.0
SPYV,FOX,59693.0,59668.0,25.0
SPYV,FOXA,83799.0,83764.0,35.0
SPYV,FRT,94003.0,93963.0,40.0
SPYV,FTNT,278477.0,278352.0,125.0
SPYV,FTV,376096.0,375931.0,165.0
SPYV,GD,142520.0,142455.0,65.0
SPYV,GDDY,161537.0,161467.0,70.0
SPYV,GE,600838.0,600573.0,265.0
SPYV,GEHC,543679.0,543439.0,240.0
SPYV,GEN,664557.0,664267.0,290.0
SPYV,GILD,680903.0,680603.0,300.0
SPYV,GIS,637953.0,637673.0,280.0
SPYV,GL,95119.0,95079.0,40.0
SPYV,GLW,288652.0,288527.0,125.0
SPYV,GM,1078571.0,1078096.0,475.0
SPYV,GNRC,70128.0,70098.0,30.0
SPYV,GPC,165641.0,165566.0,75.0
SPYV,GPN,283398.0,283273.0,125.0
SPYV,GRMN,194974.0,194889.0,85.0
SPYV,GS,125353.0,125298.0,55.0
SPYV,GWW,52283.0,52258.0,25.0
SPYV,HAL,1000907.0,1000467.0,440.0
SPYV,HAS,159245.0,159175.0,70.0
SPYV,HBAN,2422892.0,2421822.0,1070.0
SPYV,HD,1188558.0,1188033.0,525.0
SPYV,HIG,332620.0,332475.0,145.0
SPYV,HII,46841.0,46821.0,20.0
SPYV,HON,757756.0,757421.0,335.0
SPYV,HPE,1587521.0,1586821.0,700.0
SPYV,HPQ,1106821.0,1106336.0,485.0
SPYV,HRL,345350.0,345195.0,155.0
SPYV,HSIC,118559.0,118504.0,55.0
SPYV,HST,763923.0,763588.0,335.0
SPYV,HSY,177036.0,176956.0,80.0
SPYV,HUBB,63556.0,63526.0,30.0
SPYV,HUM,143963.0,143898.0,65.0
SPYV,IBM,535485.0,535250.0,235.0
SPYV,ICE,677904.0,677604.0,300.0
SPYV,IEX,89400.0,89360.0,40.0
SPYV,IFF,304795.0,304660.0,135.0
SPYV,INTC,5605572.0,5603102.0,2470.0
SPYV,INTU,146205.0,146140.0,65.0
SPYV,INVH,673461.0,673166.0,295.0
SPYV,IP,628182.0,627902.0,280.0
SPYV,IQV,202533.0,202443.0,90.0
SPYV,IR,425303.0,425118.0,185.0
SPYV,IRM,352911.0,352756.0,155.0
SPYV,IT,85310.0,85275.0,35.0
SPYV,ITW,312970.0,312830.0,140.0
SPYV,IVZ,527239.0,527004.0,235.0
SPYV,J,141523.0,141463.0,60.0
SPYV,JBHT,89119.0,89079.0,40.0
SPYV,JBL,49257.0,49237.0,20.0
SPYV,JCI,248302.0,248192.0,110.0
SPYV,JKHY,85823.0,85783.0,40.0
SPYV,JNJ,1179692.0,1179172.0,520.0
SPYV,JPM,1030111.0,1029656.0,455.0
SPYV,KDP,1620563.0,1619848.0,715.0
SPYV,KEY,1115942.0,1115447.0,495.0
SPYV,KEYS,204851.0,204761.0,90.0
SPYV,KHC,1014243.0,1013793.0,450.0
SPYV,KIM,802050.0,801695.0,355.0
SPYV,KKR,376916.0,376751.0,165.0
SPYV,KMB,396230.0,396055.0,175.0
SPYV,KMI,2335979.0,2334949.0,1030.0
SPYV,KO,2681013.0,2679833.0,1180.0
SPYV,KR,695190.0,694885.0,305.0
SPYV,KVUE,2287147.0,2286137.0,1010.0
SPYV,L,201947.0,201857.0,90.0
SPYV,LDOS,152831.0,152766.0,65.0
SPYV,LEN,256741.0,256626.0,115.0
SPYV,LH,98709.0,98664.0,45.0
SPYV,LHX,222898.0,222798.0,100.0
SPYV,LII,38144.0,38129.0,15.0
SPYV,LIN,557501.0,557256.0,245.0
SPYV,LMT,241612.0,241507.0,105.0
SPYV,LNT,306118.0,305983.0,135.0
SPYV,LOW,669493.0,669198.0,295.0
SPYV,LULU,127729.0,127674.0,55.0
SPYV,LUV,585161.0,584901.0,260.0
SPYV,LYB,306639.0,306504.0,135.0
SPYV,LYV,88739.0,88699.0,40.0
SPYV,MA,320715.0,320575.0,140.0
SPYV,MAA,139644.0,139584.0,60.0
SPYV,MAS,245879.0,245774.0,105.0
SPYV,MCD,475992.0,475782.0,210.0
SPYV,MCHP,645501.0,645216.0,285.0
SPYV,MCK,146212.0,146147.0,65.0
SPYV,MCO,95113.0,95073.0,40.0
SPYV,MDLZ,1529406.0,1528731.0,675.0
SPYV,MDT,1530175.0,1529500.0,675.0
SPYV,MET,658078.0,657788.0,290.0
SPYV,MGM,228469.0,228369.0,100.0
SPYV,MKC,302933.0,302798.0,135.0
SPYV,MLM,71889.0,71859.0,30.0
SPYV,MMM,628354.0,628079.0,275.0
SPYV,MO,2003650.0,2002765.0,885.0
SPYV,MOS,375860.0,375695.0,165.0
SPYV,MPC,351966.0,351811.0,155.0
SPYV,MRK,2963323.0,2962018.0,1305.0
SPYV,MRNA,414208.0,414023.0,185.0
SPYV,MRSH,577599.0,577344.0,255.0
SPYV,MS,559961.0,559716.0,245.0
SPYV,MSCI,42048.0,42028.0,20.0
SPYV,MSI,197855.0,197770.0,85.0
SPYV,MTB,181424.0,181344.0,80.0
SPYV,MTD,12878.0,12873.0,5.0
SPYV,NCLH,237245.0,237140.0,105.0
SPYV,NDAQ,536253.0,536018.0,235.0
SPYV,NDSN,63318.0,63288.0,30.0
SPYV,NEE,2486554.0,2485459.0,1095.0
SPYV,NI,571016.0,570766.0,250.0
SPYV,NKE,1421777.0,1421152.0,625.0
SPYV,NOC,159318.0,159248.0,70.0
SPYV,NOW,487373.0,487158.0,215.0
SPYV,NRG,65790.0,65760.0,30.0
SPYV,NSC,268000.0,267880.0,120.0
SPYV,NTAP,237587.0,237482.0,105.0
SPYV,NTRS,222680.0,222580.0,100.0
SPYV,NUE,272963.0,272843.0,120.0
SPYV,NWS,146212.0,146147.0,65.0
SPYV,NWSA,443459.0,443264.0,195.0
SPYV,NXPI,300532.0,300402.0,130.0
SPYV,O,1097695.0,1097210.0,485.0
SPYV,ODFL,219438.0,219343.0,95.0
SPYV,OKE,750331.0,750001.0,330.0
SPYV,OMC,374645.0,374480.0,165.0
SPYV,ON,470681.0,470476.0,205.0
SPYV,ORCL,971479.0,971049.0,430.0
SPYV,OTIS,463559.0,463354.0,205.0
SPYV,OXY,857781.0,857401.0,380.0
SPYV,PANW,424198.0,424013.0,185.0
SPYV,PAYX,385232.0,385062.0,170.0
SPYV,PCAR,626870.0,626595.0,275.0
SPYV,PCG,2621619.0,2620464.0,1155.0
SPYV,PEG,595342.0,595077.0,265.0
SPYV,PEP,1631729.0,1631009.0,720.0
SPYV,PFE,6785702.0,6782712.0,2990.0
SPYV,PFG,236791.0,236686.0,105.0
SPYV,PG,2774582.0,2773362.0,1220.0
SPYV,PGR,307524.0,307389.0,135.0
SPYV,PH,66252.0,66222.0,30.0
SPYV,PHM,228786.0,228686.0,100.0
SPYV,PKG,106821.0,106776.0,45.0
SPYV,PLD,1109464.0,1108974.0,490.0
SPYV,PM,817511.0,817151.0,360.0
SPYV,PNC,481811.0,481601.0,210.0
SPYV,PNR,195386.0,195301.0,85.0
SPYV,PNW,143115.0,143050.0,65.0
SPYV,POOL,39266.0,39251.0,15.0
SPYV,PPG,268114.0,267994.0,120.0
SPYV,PPL,883115.0,882725.0,390.0
SPYV,PRU,416256.0,416071.0,185.0
SPYV,PSA,188442.0,188357.0,85.0
SPYV,PSKY,368184.0,368019.0,165.0
SPYV,PSX,480690.0,480480.0,210.0
SPYV,PTC,141942.0,141877.0,65.0
SPYV,PYPL,1099270.0,1098785.0,485.0
SPYV,Q,250188.0,250078.0,110.0
SPYV,QCOM,1273416.0,1272856.0,560.0
SPYV,REG,196583.0,196498.0,85.0
SPYV,REGN,120318.0,120263.0,55.0
SPYV,RF,1042923.0,1042468.0,455.0
SPYV,RJF,209558.0,209468.0,90.0
SPYV,RMD,78385.0,78350.0,35.0
SPYV,ROK,60423.0,60398.0,25.0
SPYV,ROP,127262.0,127207.0,55.0
SPYV,ROST,201183.0,201093.0,90.0
SPYV,RSG,239960.0,239855.0,105.0
SPYV,RVTY,135742.0,135682.0,60.0
SPYV,SBAC,127337.0,127282.0,55.0
SPYV,SBUX,1359832.0,1359232.0,600.0
SPYV,SCHW,1993517.0,1992637.0,880.0
SPYV,SHW,275032.0,274912.0,120.0
SPYV,SJM,127705.0,127650.0,55.0
SPYV,SLB,1784046.0,1783261.0,785.0
SPYV,SMCI,599212.0,598947.0,265.0
SPYV,SNA,61797.0,61772.0,25.0
SPYV,SNPS,228245.0,228145.0,100.0
SPYV,SO,1314271.0,1313691.0,580.0
SPYV,SOLV,176468.0,176388.0,80.0
SPYV,SPG,229038.0,228938.0,100.0
SPYV,SPGI,204448.0,204358.0,90.0
SPYV,SRE,778807.0,778462.0,345.0
SPYV,STE,58689.0,58664.0,25.0
SPYV,STLD,163908.0,163838.0,70.0
SPYV,STT,333049.0,332904.0,145.0
SPYV,STX,93620.0,93580.0,40.0
SPYV,STZ,167761.0,167686.0,75.0
SPYV,SW,624500.0,624225.0,275.0
SPYV,SWK,185256.0,185176.0,80.0
SPYV,SWKS,179110.0,179030.0,80.0
SPYV,SYF,413986.0,413801.0,185.0
SPYV,SYK,238348.0,238243.0,105.0
SPYV,SYY,572178.0,571928.0,250.0
SPYV,T,8358524.0,8354844.0,3680.0
SPYV,TAP,200582.0,200492.0,90.0
SPYV,TDY,56055.0,56030.0,25.0
SPYV,TECH,187027.0,186947.0,80.0
SPYV,TEL,108627.0,108577.0,50.0
SPYV,TER,78625.0,78590.0,35.0
SPYV,TFC,1506414.0,1505749.0,665.0
SPYV,TGT,540317.0,540077.0,240.0
SPYV,TJX,596245.0,595980.0,265.0
SPYV,TMO,448620.0,448420.0,200.0
SPYV,TMUS,565555.0,565305.0,250.0
SPYV,TPL,69202.0,69172.0,30.0
SPYV,TRGP,256199.0,256084.0,115.0
SPYV,TRMB,284070.0,283945.0,125.0
SPYV,TROW,261078.0,260963.0,115.0
SPYV,TRV,258043.0,257928.0,115.0
SPYV,TSCO,631315.0,631035.0,280.0
SPYV,TSLA,1275901.0,1275341.0,560.0
SPYV,TSN,337285.0,337135.0,150.0
SPYV,TT,124076.0,124021.0,55.0
SPYV,TTD,527025.0,526795.0,230.0
SPYV,TTWO,99536.0,99491.0,45.0
SPYV,TXN,1083521.0,1083046.0,475.0
SPYV,TXT,208597.0,208507.0,90.0
SPYV,TYL,51444.0,51419.0,25.0
SPYV,UAL,386473.0,386303.0,170.0
SPYV,UDR,359976.0,359816.0,160.0
SPYV,UHS,66152.0,66122.0,30.0
SPYV,UNH,1081460.0,1080985.0,475.0
SPYV,UNP,708140.0,707830.0,310.0
SPYV,UPS,881738.0,881348.0,390.0
SPYV,URI,33317.0,33302.0,15.0
SPYV,USB,1854530.0,1853710.0,820.0
SPYV,V,903226.0,902826.0,400.0
SPYV,VEEV,68507.0,68477.0,30.0
SPYV,VICI,1305318.0,1304743.0,575.0
SPYV,VLO,363895.0,363735.0,160.0
SPYV,VLTO,296794.0,296664.0,130.0
SPYV,VMC,157622.0,157552.0,70.0
SPYV,VRSK,78317.0,78282.0,35.0
SPYV,VRTX,303202.0,303067.0,135.0
SPYV,VTR,271507.0,271387.0,120.0
SPYV,VTRS,1375165.0,1374560.0,605.0
SPYV,VZ,5034954.0,5032734.0,2220.0
SPYV,WAB,203331.0,203241.0,90.0
SPYV,WAT,116845.0,116795.0,50.0
SPYV,WBD,2957124.0,2955819.0,1305.0
SPYV,WDAY,142125.0,142060.0,65.0
SPYV,WDC,404697.0,404517.0,180.0
SPYV,WEC,388172.0,388002.0,170.0
SPYV,WFC,3692330.0,3690705.0,1625.0
SPYV,WM,442699.0,442504.0,195.0
SPYV,WMB,1458304.0,1457664.0,640.0
SPYV,WMT,5233361.0,5231056.0,2305.0
SPYV,WRB,152842.0,152777.0,65.0
SPYV,WSM,142244.0,142179.0,65.0
SPYV,WST,85937.0,85897.0,40.0
SPYV,WTW,113859.0,113809.0,50.0
SPYV,WY,858011.0,857631.0,380.0
SPYV,XEL,705448.0,705138.0,310.0
SPYV,XOM,4989109.0,4986909.0,2200.0
SPYV,XYL,290840.0,290710.0,130.0
SPYV,XYZ,653365.0,653075.0,290.0
SPYV,YUM,169265.0,169190.0,75.0
SPYV,ZBH,236592.0,236487.0,105.0
SPYV,ZBRA,59923.0,59898.0,25.0
SPYV,ZTS,503927.0,503707.0,220.0
SPYX,-,3209063.63,3086101.24,122962.39
SPYX,A,12425.0,12441.0,-16.0
SPYX,AAPL,644420.0,645286.0,-866.0
SPYX,ABBV,77449.0,77553.0,-104.0
SPYX,ABNB,18647.0,18671.0,-24.0
SPYX,ABT,76261.0,76363.0,-102.0
SPYX,ACGL,15847.0,15869.0,-22.0
SPYX,ACN,26992.0,27028.0,-36.0
SPYX,ADBE,17991.0,18015.0,-24.0
SPYX,ADI,21371.0,21399.0,-28.0
SPYX,ADM,21068.0,21096.0,-28.0
SPYX,ADP,17661.0,17685.0,-24.0
SPYX,ADSK,9335.0,9347.0,-12.0
SPYX,AEE,11914.0,11930.0,-16.0
SPYX,AEP,23918.0,23950.0,-32.0
SPYX,AES,31343.0,31385.0,-42.0
SPYX,AFL,20492.0,20520.0,-28.0
SPYX,AIG,23669.0,23701.0,-32.0
SPYX,AIZ,2184.0,2186.0,-2.0
SPYX,AJG,11288.0,11304.0,-16.0
SPYX,AKAM,6304.0,6312.0,-8.0
SPYX,ALB,5212.0,5218.0,-6.0
SPYX,ALGN,2928.0,2932.0,-4.0
SPYX,ALL,11385.0,11401.0,-16.0
SPYX,ALLE,3833.0,3839.0,-6.0
SPYX,AMAT,34888.0,34934.0,-46.0
SPYX,AMCR,20111.0,20139.0,-28.0
SPYX,AMD,71442.0,71538.0,-96.0
SPYX,AME,10102.0,10116.0,-14.0
SPYX,AMGN,23637.0,23669.0,-32.0
SPYX,AMP,4002.0,4008.0,-6.0
SPYX,AMT,20562.0,20590.0,-28.0
SPYX,AMZN,428833.0,429409.0,-576.0
SPYX,ANET,45282.0,45342.0,-60.0
SPYX,AON,9418.0,9430.0,-12.0
SPYX,AOS,4964.0,4970.0,-6.0
SPYX,APD,9812.0,9826.0,-14.0
SPYX,APH,54117.0,54189.0,-72.0
SPYX,APO,20331.0,20359.0,-28.0
SPYX,APP,11873.0,11889.0,-16.0
SPYX,APTV,9269.0,9281.0,-12.0
SPYX,ARE,6787.0,6797.0,-10.0
SPYX,ARES,9014.0,9026.0,-12.0
SPYX,ATO,7191.0,7201.0,-10.0
SPYX,AVB,6258.0,6266.0,-8.0
SPYX,AVGO,208154.0,208434.0,-280.0
SPYX,AVY,3383.0,3387.0,-4.0
SPYX,AWK,8550.0,8562.0,-12.0
SPYX,AXON,3443.0,3447.0,-4.0
SPYX,AXP,23491.0,23523.0,-32.0
SPYX,BA,34410.0,34456.0,-46.0
SPYX,BAC,290815.0,291207.0,-392.0
SPYX,BALL,11757.0,11773.0,-16.0
SPYX,BAX,22193.0,22223.0,-30.0
SPYX,BBY,8533.0,8545.0,-12.0
SPYX,BDX,12511.0,12527.0,-16.0
SPYX,BEN,14059.0,14077.0,-18.0
SPYX,BF.B,7862.0,7872.0,-10.0
SPYX,BG,5874.0,5882.0,-8.0
SPYX,BIIB,6467.0,6475.0,-8.0
SPYX,BK,30179.0,30219.0,-40.0
SPYX,BKNG,35353.0,35401.0,-48.0
SPYX,BKR,43278.0,43336.0,-58.0
SPYX,BLDR,4855.0,4861.0,-6.0
SPYX,BLK,6324.0,6332.0,-8.0
SPYX,BMY,89460.0,89580.0,-120.0
SPYX,BR,5093.0,5099.0,-6.0
SPYX,BRK.B,80528.0,80636.0,-108.0
SPYX,BRO,12887.0,12905.0,-18.0
SPYX,BSX,65134.0,65222.0,-88.0
SPYX,BX,33070.0,33114.0,-44.0
SPYX,BXP,6401.0,6409.0,-8.0
SPYX,C,76568.0,76672.0,-104.0
SPYX,CAG,20877.0,20905.0,-28.0
SPYX,CAH,10321.0,10335.0,-14.0
SPYX,CARR,34415.0,34461.0,-46.0
SPYX,CAT,20398.0,20426.0,-28.0
SPYX,CB,15939.0,15961.0,-22.0
SPYX,CBOE,4609.0,4615.0,-6.0
SPYX,CBRE,12766.0,12784.0,-18.0
SPYX,CCI,19191.0,19217.0,-26.0
SPYX,CCL,56410.0,56486.0,-76.0
SPYX,CDNS,11976.0,11992.0,-16.0
SPYX,CDW,5715.0,5723.0,-8.0
SPYX,CEG,13692.0,13710.0,-18.0
SPYX,CF,6852.0,6862.0,-10.0
SPYX,CFG,18846.0,18872.0,-26.0
SPYX,CHD,10530.0,10544.0,-14.0
SPYX,CHRW,5152.0,5158.0,-6.0
SPYX,CHTR,3790.0,3796.0,-6.0
SPYX,CI,11566.0,11582.0,-16.0
SPYX,CIEN,6176.0,6184.0,-8.0
SPYX,CINF,6904.0,6914.0,-10.0
SPYX,CL,35361.0,35409.0,-48.0
SPYX,CLX,5312.0,5320.0,-8.0
SPYX,CMCSA,157208.0,157420.0,-212.0
